PC1,PC2
0.02793021430775247,-0.09260136461319603
-0.13468668440828682,0.065263272695247
0.012943835088335465,-0.0777643219662631
0.002344065009519647,0.018183111545431563
-0.03597929477521221,0.03862101040214442
-0.188658648124094,-0.01812518105005377
-0.09483621691911895,-0.038315301973165024
0.09873891409489155,0.08694456761835598
0.028682263056201838,-0.041916593189305996
-0.010090580339882603,-0.023444351621490844
-0.1834209440094654,-0.07287386360221113
0.01887914359419422,-0.030086610935846747
-0.0759310433652296,0.04668345458115914
0.015147634571074278,-0.03096925308792223
-0.08016803431695817,0.08647020452949977
0.140489679575935,0.04519004382347677
0.007584722754605108,0.04339382869486929
0.10883769306065778,-0.0070684792205699355
-0.05499288952758035,-0.020372179879547772
-0.08426474450673549,0.044180911338268916
-0.09559389994513308,-0.013793937680985791
-0.09187364358648464,-0.03954224821068298
-0.07972647845231541,0.03423166359744379
0.17948892484515572,-0.08392395101681768
-0.06133959323872777,-0.011864781944180145
0.003922897972468786,-0.051081583051985326
-0.18482797881372232,-0.046787327597596656
-0.04969686458927289,-0.02631180632614633
-0.08367947541821269,-0.0028731508420385987
-0.01718884515739214,-0.06699185655661291
-0.055861270568038524,0.01702619000563559
-0.16496845360281057,0.031072168625040277
0.12405641267623152,-0.1399022539139574
-0.13651207026518114,0.025918906959495995
-0.14016166952114034,-0.005633555354570817
-0.0334424701218503,0.08954529981370586
-0.006776147628327869,0.021024832490694936
-0.06694458348681602,0.00715279249555447
0.1851930659925455,0.020869821163307056
0.007286754502146338,-0.01495290762900929
0.11550711372103681,0.020419301452995677
-0.17446400512564963,-0.024739158846160406
-0.027653573830820344,-0.08512644138761805
-0.08569073618342053,0.09886945266853618
0.09679971092446395,-0.07976042113282195
-0.01014863172765628,-0.023365896740940972
-0.11556960364787343,-0.014848434267307037
-0.16176308181861274,-0.051303223064120586
-0.04070201761488502,0.019468757678934134
0.061259623523277365,-0.06879025454214747
-0.04923614979626073,-0.02333803927907109
0.009783588125469244,-0.07297381395103107
-0.014617064883530071,0.07555845319404021
0.01346757529320889,0.03150819328955062
-0.040883262200180424,0.05951515421612014
-0.11662162674956608,0.060897895413789364
-0.015202150357941306,-0.03735062737952973
-0.20513665249309385,-0.027131230164977458
-0.12590620253852067,0.10604626976132762
0.06899439481576186,0.057490536922714365
-0.16425440461361895,-0.017585372261437984
0.03577286390397424,-0.10059514188644686
-0.09159180128268397,0.010419879652923828
-0.05323210570442701,0.061506030308969915
-0.05724126439521929,-0.06998171528024903
0.08245918680373761,-0.05100869707311569
0.04766207200209763,-0.06238976621728576
0.00997591072001588,-0.01937378158096211
-0.024269619171210403,-0.04267906083049916
-0.09412942497455055,-0.05021332025189978
-0.08434508959002754,0.06225696231644739
0.08470772989777064,0.009745600998972417
0.08047915460375195,0.09467967555396395
0.04895582183865356,0.025906402908610817
0.04014723655676776,0.013541565315608142
0.0029998606394091433,-0.03153217148228213
-0.0625671657874644,-0.18123770569779962
-0.13320117711861545,0.006767286294369727
-0.07474659165133525,-0.06156456772772488
