PC1,PC2
9.19283682621324,1.9485830707786143
2.387801795802213,-3.768171742067568
5.733896279731702,-1.0751737966209143
7.122953197708882,10.275589121812809
3.9353020736780966,-1.9480715678001739
2.3802471503459355,3.9499288955501646
2.2388833080524013,-2.690031277298064
2.1432985003775453,2.3402440069495447
3.1749242930837323,3.3918129518468447
6.351746789526093,7.727174066864844
-0.810413770845296,-2.6592754976869606
2.651100477242398,0.06656792656644842
8.18503445814795,2.700976492612973
0.342125913990153,-0.9682792608579344
4.342379194647855,4.861083312492758
4.075656175346031,2.9770611803676834
0.230055015710003,-1.5647577252734437
4.41801091598299,1.4186703334195134
4.948703550565105,-4.114333524964811
-1.2370633569552276,-0.18821495375647615
-1.5781612348121723,0.5728081925090142
-3.5573363735500094,1.6629499036242446
4.733210788209763,3.304963728293771
4.20852420904989,-5.1283665139371335
4.949632073983736,-1.5437522881334147
7.0985628549120525,2.0186103371086284
3.5102626039718317,2.1716251156448365
3.064053886063115,-1.8765523476875179
4.00726414365583,0.5372421605295619
1.7153097265431398,-1.523705022968428
6.059445513505041,-0.7571774508791149
2.9022361049997802,4.00529551237486
4.554782688815771,0.3375361539050542
4.990602722476013,-1.132588905692081
2.985340788970854,0.7584232425067485
2.766369157777751,-0.3543559424727823
1.2961987650208184,0.9131962762388743
-3.7493133959384846,-1.4134731176425195
-0.998068900880092,-3.351292923173812
0.7652641153962596,0.8862439528803259
-2.1509534707304194,-1.9239916158362218
-0.09333138656721258,2.260752006193169
9.087999677261314,2.0186730993370223
0.9904537655030483,0.9849300203816993
-0.29354655092809934,-0.1370990908209642
5.380940406937091,-0.1348769776851695
-4.581936672186451,1.484220317772356
1.7000068868371663,2.3522717936592596
-2.1364452772840994,0.09582960948792912
-1.5674789972081595,-1.2084332137934004
-3.5429055574637487,-1.28249557847274
-3.157814050181377,-1.6889585955389252
-3.45048854351591,-0.49821871415012603
3.3025509513789855,-1.1309378049443062
-0.6746192855718299,-2.116409716864001
-2.8581584400465356,0.1527231362364735
4.648738872436682,-2.3103325702515645
2.1768628822290848,0.9721160460019885
-3.7214589928322006,-1.7876416504638903
-4.135962943789866,2.4037924854589723
-2.385835663134456,2.7576581297264022
-2.5788832519685037,3.138671922743855
4.759112153866086,3.0116805063752277
-2.3141322493714966,3.2679896792372274
1.6916079231689929,1.5406765571043708
1.8123054050069205,0.7227401911782767
-2.7859247566664433,2.310648712307808
-3.5186483396476467,-0.6583094692607139
4.330002649084522,9.202525685734647
-3.261279472772398,-0.9378381203565247
2.704596172630345,-4.437141769618719
-0.307855770476916,7.387812177121241
5.5037053152936135,0.9383254150997185
-0.36170919269359225,0.11973908634706405
-2.6299766385631766,-0.6973093686124091
1.428167592895341,-1.967101411900777
-0.8345178814910323,1.9656048643396284
6.230896511902651,0.9200695426759787
11.668714648329654,4.7486172024098945
-2.0215776584355445,-0.2548998339709138
-1.6383849373649777,1.7159491138762548
1.1674616110726208,2.514515850005455
10.769242819274334,-2.257982898105898
5.034811085482776,0.77440915636709
-2.1744643095462055,0.4968779848202604
3.2882353847186,-1.6682370620503857
0.6076079451777676,0.16221452495228217
3.583563626063649,-2.2066618391548705
-0.9341581043944094,0.9277014809302215
1.25960464734943,1.015577070251343
-1.588263972178603,-1.6196568284204416
0.25249756752681424,-0.5313515472449273
-2.847431586696071,-2.8936475984331027
-1.9649501129379237,-0.9651569880786819
2.775865569002565,0.5580005267658675
4.396227954702612,-2.123507712156893
-2.592082827805316,0.21363392991247743
-3.904338150152877,1.1900666337939911
-2.8182312131423433,0.3678839812776123
0.6162808698250991,0.6389116690076548
-0.4328602208165503,-1.392044298773313
-4.5550288404481485,3.5287860178790917
-3.448183541217511,-1.4246224557112577
-2.1159602640304773,1.8493736050196135
-2.6913522049621283,1.4200617399417963
3.213916765177376,4.046756222649358
-0.749271356349562,1.7976385171322942
-3.1590060374146813,-1.0357494268216725
13.05612185866344,0.9815132263977548
-2.228679813442218,0.6674106363804408
-2.4928310356116037,2.59868626799572
-0.10335042641398672,2.2801435368568272
3.5912941186905982,3.9263331552120984
-1.3489486828722477,3.556225100465867
-2.5101176755585914,3.2513195035015037
-2.0460295724518556,0.3048848667443767
-2.0970691694487167,3.6670958835452643
3.1105276933521795,1.5693895561962348
4.956725570002296,2.384846218716714
0.8510142626646715,-2.306735367528012
-2.9659992066225698,0.37150648225223826
3.3341331980203495,-1.3255573541236598
12.894612133968955,2.316622464394245
-0.7707436775320108,-0.06410921999256787
-2.2025155237824054,-0.7356052301956377
-3.143412245602705,-1.8774090266692665
-0.6388804999703295,-0.9113660287979897
1.9191334226484984,-3.5380823683878675
1.4088683633928163,1.3049294063552912
4.643691316587358,-1.482017169391028
-1.877467363614052,1.423230644037805
1.432069426797438,-1.0496039490885931
1.352627025394285,-1.1541414717290013
-0.7091148317236304,-1.568232323508884
2.171416018303967,-2.82626072612375
-1.97684035531864,-0.4193874469184842
-2.6007895040208724,-0.48233546749432266
-3.258007359468892,-0.41832140569538995
3.7820264555802705,0.8603815975237671
-1.9920347221454202,1.3293551725054658
-5.015008689975804,0.5746999790548185
1.3450204377376271,-1.2747709560422447
-2.455968810688045,0.8984552923634704
-1.8372816695174294,-0.09102676545715468
-4.346489712228621,-0.8935722661901383
-0.7328129161437619,3.7021823827951095
2.399997843154184,4.837988819756905
0.39309866393165965,1.0830680630279448
-0.41232781279562214,-0.38963131709829973
-3.0499249404514637,-2.237784522271903
-1.4425637316070978,0.3058704494682638
0.08318610261277853,7.150359800006231
7.093306714189317,12.573194228678531
-3.743404542996176,0.2505015267671544
-0.9691728143623513,0.9449443023490561
-2.4187199081229585,0.005552412982824188
4.100787726595184,-0.3788038201723521
-0.7516030055354348,-3.0706486584844264
-3.6546465282535436,-0.674648741850021
-4.680211576012839,-1.1038572475926975
-0.5977817666137686,1.785650875106062
3.3873307646410904,-2.911037107173836
6.149886189966096,-2.017652754781075
-1.3250313470426613,1.4692940245331347
5.494152797674736,-4.165829305476937
-2.9974032071314904,-2.7388610518598147
-4.386732721106602,0.006872281278995143
1.2136346121479027,-2.039038957379328
5.069661081475339,-1.7851523342604967
-1.9777014396332295,-1.842779420639807
-2.5148764188899855,0.11425229888415098
-0.9474878917479537,-1.684753546424522
2.819368343466047,1.265103132163656
-3.483986298020002,1.6196919825568974
-4.658729577966129,-0.22291481503257804
-5.351618114936622,1.0267578586053618
1.1708977789054456,7.014486578698102
2.9563018671442363,0.7064218520962693
-4.975702062159757,-3.386204867391143
-4.064025658740141,-1.2461661741984267
9.512669844166352,-5.603484192726072
9.00716552629228,0.5810310772838647
0.7588784847610686,-1.608532575643582
-2.659359615353287,0.5399358008970776
-0.390018981058922,-0.989242352928785
-3.8890655271867707,0.8160717107750074
0.3648761518407554,-3.5744612259285304
-2.83589091815652,-0.39872969401219244
-3.3102836207396273,0.15574119498520367
-3.357304402555181,-1.103732423566446
6.523116620292805,8.011169611598756
-1.7177351761078492,-0.5431655272763861
-5.565735898981079,-0.4778475788072551
1.7796614892323581,2.776587169677414
2.6114848931605046,1.5614217091492741
-2.819038509611935,-0.9701105669674904
2.4984388777239834,2.2784828520976155
1.2770271752993325,-2.4432589642737845
3.4731973428500678,-2.2778489100427834
1.2566751119853168,0.3823932643718839
-1.4734313692163146,0.11689025652657306
1.6494606959340596,-2.1022910706395828
9.036589480305235,-0.6551728250902199
4.554590064788045,3.0866391558881228
-0.7811899668984473,0.6528492587504992
-0.22309260678401363,-0.7018214902322892
-3.454895386095837,1.3069387228364124
0.44654439641740606,-2.7877077407683077
0.3144382259614631,2.0775607279208286
-2.0591919425453917,-2.472787787805828
4.808969244731827,-3.029102967389789
-2.998710528238174,-0.39677802824528235
12.285019759541425,-7.543410169305494
3.3721965906436897,2.587825427979322
2.508766311622555,2.6146484775413232
1.3180684765426345,2.154479501117753
-0.3887562987556126,2.276797894739397
-2.7569329912570315,1.086834685476858
4.943581014506623,-2.848324457732523
4.298077329827848,-4.666275179129382
-2.3735018019750123,-0.733402563977892
-0.9671903116026483,0.4384381816155834
-2.9757987879408994,1.8109737757240096
1.8032470204666646,0.1664609572333818
-2.4783595123722186,-1.418576446864544
-0.8260392924374983,-1.2502474730589634
-3.8946973283395483,0.5385707445033903
-0.38957809021741086,-0.6144154700225493
-1.4573213567984835,-0.20172675700990542
2.7555680011537387,3.4657736038397116
3.2572546734788124,-0.12520049203442443
-4.019140240564171,-1.3542473809817686
-3.6764132931673617,-1.2916290603284584
3.316324113446766,-3.9391522592523893
-4.036607361757966,1.1625461079531394
-2.3342333502302326,-1.3489797321876604
8.403847113457495,-4.153904776612475
2.6475686330836283,-3.9511729514875693
-0.6817688659204071,-1.13599113061626
3.3502957906354136,-2.154570026662629
-2.2277205188196927,-1.2149996868114281
-4.477584655730472,-1.7411293624733244
1.3226214188389396,4.789476583869909
-1.8500898601405207,-1.584128149657779
3.7955656418249677,-1.026232641936139
-2.2813180992395017,2.0776859796729363
-3.2287701182773785,-1.172073478695523
1.02590078764875,2.3612619443209333
-2.5825558372816797,0.7292131140786908
-2.485883225506346,0.46059640268242563
7.143842039052898,-2.0748422326200426
-3.0324811407725956,-0.6494687998577643
7.085010648787637,0.5282231716861994
1.3140990035987568,-1.775425831262455
3.711649514779727,-2.8074771106095087
0.4604790908477582,0.3941662885214323
6.392649920534933,-1.8230941633210411
5.255544949778236,3.8945309898245215
8.733861502953996,3.2798773749529517
3.691317880228503,1.0656460674271777
3.3782508726958747,-3.3712278920426124
-0.8402096538369337,-3.5000850321832604
3.284372619973158,-0.9906732009428219
-1.9087689281363818,-3.121945805474929
1.6147819253559161,-2.474573347873443
6.619726346836857,-6.003276417553643
-1.4646759334587767,1.6866318141555776
-2.012152428518769,-1.1034865581448532
-2.284340252070641,0.009493639196513347
-0.7397430856449471,3.152520605071153
-4.506562510681536,-3.1692725878735355
-3.1587543014074146,0.41030179496855956
7.676149471669639,-3.07530630399545
-3.639135967159436,1.589587064029628
0.3373454926438275,-3.144373457646923
-1.276583379151541,0.8490529834604237
-4.346014054230486,-0.3219780568013969
0.017430791487394327,-3.459343291202762
-3.492426037286866,-2.6340824007641532
-1.8665488536842099,-0.9020642096825113
4.960268117827964,-1.3411230473901092
-2.4707226852233717,-0.13802626433783044
3.785060102923412,-1.901907416269702
2.637255777272226,0.577154995841522
-1.3726850236666175,0.005805461425115193
-4.1388825732590675,-1.3765082402979776
-0.6869402913907826,1.6950096246206954
-4.312129582742902,-1.9784861330658452
0.4033094213764887,3.7234340036404303
-3.003605795321428,0.3541602274578681
3.134008205440034,4.273459558439522
-0.4178368668818518,-0.8085765710523074
-1.4202231350821106,1.393978113156885
-2.870588347786153,-0.26864450914401106
-3.3658457040713707,-0.8076006153541804
-3.3150001548360732,-1.4421762294498777
-4.76971015970007,-0.5429618596413301
-2.3858827584205997,-0.8241155709057296
-2.787096009431117,-2.5330340029384866
-3.393841771518293,0.7539639569981588
6.590235943344422,-1.48486244991426
-1.4553305178966345,0.5919428677399612
7.182933102086259,0.05514606018737783
-3.5788354034470373,0.891582991626514
-3.0570326418734957,-0.1792133862651406
-3.0744358315608595,-0.306058435462618
-3.8535397332557166,-1.524726422585326
-5.390256393774105,0.556255504618858
-4.6576823344947815,-3.0653874336643403
-4.027542388108069,-2.5429070434441408
-3.34782194161021,-0.06856304781817486
-3.2998420114682894,-3.1387093942090707
-2.136404142351134,-0.0043928486384967195
-4.0380171417369946,-0.24069805436710356
-3.7654145532586267,4.398200493289128
-4.871239383480866,-2.339214787421023
-4.7472485163545945,-1.798401975542199
1.8953162763188434,-2.3922380030497075
1.5729311406089743,6.5090993067880225
-4.02662025265934,-1.4022064621622243
-1.2948661700949884,3.4708086393126645
1.8348404671476886,-4.321522964467141
-1.8103805588913238,0.396207302243561
7.236485314391997,-0.035701797122105625
-3.14565018852111,-0.7425265420253637
-2.8872680582395085,-0.4647316245415408
-3.149653983820931,-1.7712483965455086
-4.628379483050078,-1.835618361888545
2.250510374099614,-0.34853594039685554
2.1078012278782885,1.1219739434409484
1.7859499803192151,-0.2692216356728933
