SVD1,SVD2
3.316750812176769,1.4434626329246592
2.2094649168989675,-0.3333928878172545
2.5167401466139148,1.0311512964020408
3.757065609705226,2.7563719112437157
1.008908493783155,0.869830820959195
3.050253922473671,2.122401116672824
2.449089669529642,1.174850129223381
2.0594368714004165,1.6089630669940171
2.5108742974634897,0.9180709597020921
2.753628187597355,0.789437672488255
3.4797366827688654,1.3023332385039303
1.7547529013393475,0.6119772303857967
2.1134623403179713,0.6757063392492226
3.4581568194187797,1.1306298791758829
4.312783906744948,2.0959755745876967
2.3051882007807185,1.6625517282451816
2.171955273848331,2.32730534010195
1.8989711767079773,1.6313688839454694
3.54198508205724,2.5183436734517692
2.0845222047213623,1.06113799324099
3.1244025351365576,0.786897104522015
1.0865700682190569,0.24174354718032548
2.5352240798746104,-0.09184062178775726
1.6449883411512758,-0.5162789338408986
1.7615758722022299,-0.31714893513508213
0.990079101601158,0.9406673379134903
1.7752776281266869,0.6861751347776512
1.2354239643399076,-0.08980704024834223
2.188406334398343,0.689569618700588
2.2561089811770905,0.19146193300153677
2.5002200258417444,1.2408338368220637
2.6774110475147586,1.471873648689676
1.6285791164997891,0.05270445309368612
1.9026908622510075,1.633060435241201
1.4103885266321552,0.697934325957611
1.9038262322187434,0.17671095197978345
1.3848622303567821,0.6586398529940781
1.1222074104601236,0.11410976098934279
1.5021945007026358,-0.7694320033472444
2.529801092311721,1.8030019738556964
2.588095425863109,0.7796163045060864
0.6684819938651964,0.16996094467607406
3.0708069904136517,1.1559189566714105
0.4622091375648425,0.3307421339724522
2.1013519305611474,-0.07100892010487397
1.1361661775792067,1.7771073936450066
2.726600963614982,1.1913346910200677
2.8213392742446493,0.6462586010589217
2.0098508509589776,1.2470294623881077
2.7074913043605804,1.751967410625545
3.214917474764091,0.16699199462360467
2.858959826686017,0.7452788028387937
3.505604355894534,1.6127338549869175
2.224791380495435,1.8751679982231684
2.146987823629843,1.0167515401648815
2.4693294837534143,1.3290083090400233
2.7415179142445205,1.4365487823157896
2.1737409209939895,1.2121998417416213
3.1393801518959177,1.7315791184464142
-0.9285819690088364,-3.073486166349347
-1.5424801379102022,-1.3814435085787635
-1.8362497633913741,-0.8299841203020758
0.030606834133255555,-1.262786142508225
2.050261607485228,-1.9250326079798765
-0.6096808272005996,-1.9080588059469437
0.9002278387354885,-0.7639114725829256
2.2485071908141836,-1.8845924839814532
0.18338402662979875,-2.4271461167307744
-0.8128050273663444,-0.22051398739647995
1.9756204986501757,-1.4032832307331
-1.5722162195059057,-0.8849831324968973
1.6576818087670966,-0.9567121998705356
-0.7253723879592083,-1.0636453979172789
2.5622271731306774,0.2601985492235313
1.832567569837394,-1.2878782055839912
-0.8679929031707567,-2.4441011847071743
0.37001440433716254,-2.1539069736216256
-1.4573770448953949,-1.3833517686940986
1.2629308497673606,-0.7708495285444729
0.3761503719158766,-1.0270434040288172
0.7620639040453111,-3.375053812326963
1.0345779671834163,-1.4507097375893443
-0.49487675575301904,-2.3812435294171896
-2.538977084143375,-0.08744335176173255
