PC1,PC2
3.31675081221478,1.4434626343180081
2.209464916918848,-0.3333928870803015
2.516740146610386,1.0311512962743201
3.75706560977321,2.756371913710713
1.0089084937957178,0.8698308214172054
3.050253922418084,2.122401114634192
2.4490896695962316,1.1748501316494737
2.0594368714379154,1.6089630683635072
2.51087429739899,0.9180709573337755
2.7536281876339106,0.7894376738336059
3.4797366827312137,1.302333237123594
1.7547529012945897,0.6119772287456304
2.1134623403150967,0.6757063391426179
3.458156819336725,1.1306298761729368
4.312783906765565,2.095975575341262
2.3051882008279745,1.6625517299890558
2.171955273741515,2.3273053361914204
1.8989711765627633,1.6313688786428382
3.541985081943472,2.5183436693066463
2.0845222047303142,1.0611379935838596
3.124402535167203,0.7868971056508943
1.0865700683322417,0.2417435513328397
2.5352240799037165,-0.09184062072088206
1.6449883412544708,-0.5162789300672361
1.761575872269302,-0.31714893268438255
0.9900791016088589,0.9406673381906346
1.7752776281133702,0.6861751342850234
1.2354239643099063,-0.08980704136064072
2.188406334451964,0.6895696206616235
2.2561089812837087,0.19146193688666385
2.5002200257894294,1.240833834896943
2.677411047444017,1.4718736461032491
1.6285791164309198,0.05270445057532263
1.90269086223815,1.6330604347699837
1.410388526595408,0.6979343246113566
1.9038262321944883,0.17671095109545548
1.3848622303748406,0.658639853661149
1.1222074104413113,0.11410976029688773
1.502194500618192,-0.7694320064310097
2.5298010923718133,1.803001976061828
2.588095425854405,0.7796163041925079
0.6684819937541867,0.1699609406198745
3.0708069904120108,1.1559189566098829
0.46220913751600773,0.3307421321922748
2.1013519305380175,-0.0710089209540671
1.136166177561019,1.7771073929776375
2.7266009636408053,1.1913346919571828
2.821339274192251,0.6462585991417031
2.0098508509123603,1.2470294606787602
2.707491304266396,1.7519674072063374
3.214917474773825,0.16699199499679057
2.8589598267172955,0.7452788039895878
3.5056043559232273,1.6127338560350113
2.2247913805321753,1.8751679995630253
2.146987823563868,1.01675153775766
2.4693294837977904,1.3290083106496229
2.741517914277455,1.4365487835125144
2.1737409209653094,1.2121998406977943
3.139380151828999,1.731579115992513
-0.9285819689218588,-3.073486163188931
-1.5424801378968829,-1.38144350809423
-1.8362497634669426,-0.8299841230557182
0.030606834086678147,-1.2627861442114048
2.0502616075763176,-1.925032604650103
-0.6096808271776233,-1.908058805085189
0.9002278387071445,-0.7639114736096093
2.2485071907983945,-1.8845924845501356
0.18338402668475418,-2.427146114703573
-0.8128050273520729,-0.22051398690226987
1.9756204987985548,-1.4032832253096146
-1.572216219626302,-0.8849831369082214
1.6576818088332912,-0.9567121974591514
-0.7253723880353573,-1.063645400706096
2.562227173170365,0.2601985506545964
1.8325675700495496,-1.287878197860526
-0.8679929031954144,-2.444101185580865
0.370014404294781,-2.15390697515699
-1.4573770449061403,-1.3833517690762598
1.2629308497284986,-0.7708495299701165
0.37615037193424217,-1.0270434033558233
0.7620639041095985,-3.375053809963538
1.034577967165187,-1.450709738244093
-0.49487675568032824,-2.3812435267673706
-2.538977084295122,-0.08744335730498211
0.8353201453942983,-1.4736705514008672
0.7879046149897094,-2.026626522462479
-0.8068321559655395,-2.2338303908439126
-0.5580426248756828,-2.3729854288494554
-1.1151110419194472,-1.802247191665454
-0.5557228299517024,-2.6575400353922944
-1.349285282443732,-2.118001469784819
-1.5644826057199073,-1.8522145217655508
-1.9325556106314656,-1.5594954568986221
0.7466659419884504,-2.3129317092207415
0.9574553638036418,-2.2235284346674615
2.5438651841995563,0.16927402279974274
-0.5439525887762287,-0.36892654587731505
1.0310497503881486,-2.565569348733525
2.251909422148127,-1.4327413803542561
1.4102160153374617,-2.1661917693703856
0.7977197926930405,-2.3769488030818633
-0.5495317266494664,-2.2931286432456277
-0.16117373994854495,-1.1644833215600163
-0.6597949416843614,-2.6799611859896357
0.3923544081850818,-2.098731708765538
-1.7724990779600358,-1.717288469376143
-0.36626735735206584,-2.1693532978292835
-1.6206725727874811,-1.3555833880259576
0.08253578349332735,-2.306234587748325
1.578275070932384,-1.4620342902048162
1.420569247824019,-1.418206637633749
-0.27870275364885505,-1.9305680886704688
-1.3031449662482808,-0.7631723136577916
-0.45707186565262437,-2.2694156075896754
-0.4941858470443753,-1.9390450494868332
0.4820744097730941,-3.871783848407241
-0.252888877653201,-2.821492374701594
-0.10722763772912407,-1.9289220425669593
-2.433012602550221,-1.257141040494394
-0.5510895391746516,-2.2221615507766224
0.7396219285682232,-1.408956667365712
1.336321733418334,0.25333693116830686
-1.1770869962477726,-0.6639668398015709
-0.4623350080196785,-0.6182881794850424
0.9784740793566503,-1.4455704988958271
-0.09680972631598568,-2.1099979931352264
0.03848714594902539,-1.2667621091578851
-1.5971585012074714,-1.208143574128485
-0.4795649160831257,-1.9388406603940482
-1.792833473031145,-1.1502881044421054
-1.3271016561416034,0.1703892320490293
-2.384500834743533,0.3745826055246946
-2.936940102146617,0.26386183006838143
-2.1468111338160663,0.3682549518864621
-2.3698694883330447,-0.45963480923116573
-3.063841568720357,0.35341283545840374
-3.9157537837118928,0.15458251944173368
-3.9364633907159647,0.6596872334097834
-3.094276117762278,0.3488427592737959
-2.374471628006924,0.2919803515599945
-2.7788129476325163,0.28680487288217504
-2.2865612847384726,0.37250784468529885
-2.9856334874494688,0.4892179083470124
-2.3751946982271104,0.48233371724487717
-2.209865525595874,1.1600525041576448
-2.6256210046927237,0.5631607642108357
-4.280638778751091,0.6496709640237062
-3.5826413720011074,1.2727027497273022
-2.8070637200816613,1.5705337870411988
-2.8996593330239144,2.041057007938467
-2.320736976549206,2.356366075556677
-2.5498309472261385,2.045283091019527
-1.8125412848422986,1.527645946268753
-2.7601446419239526,2.138932347642614
-2.737150500667993,0.4098862708817924
-3.604868868183427,1.8023842175839684
-2.8898259968735087,1.9252186131303437
-3.392156076835723,1.3118763884735978
-1.0481818968536771,3.5150896912197327
-1.6099122828479357,2.4066381595743302
-3.1431309667439766,0.7381610441757986
-2.240156896269545,1.1754652881188645
-2.847673776119522,0.5560439658826746
-2.5974970566487676,0.6979655372009207
-2.9492993731348482,1.5553089642839841
-3.5300322663493144,0.8825267962042367
-2.4061105404785543,2.5923561750423993
-2.9290847269674583,1.274446947904483
-2.181412778812622,2.0775373127345174
-2.38092778713564,2.588667432418592
-3.211617215041251,-0.2512491044255904
-3.67791872097382,0.8477478441497645
-2.465555798040451,2.1937983036540945
-3.3705241454428636,2.216289139861137
-2.601955851224739,1.757229350979276
-2.6778394608645044,2.7608991316745484
-2.3870170912797217,2.2973466797128212
-3.208758164198024,2.768919566047577
